
# Surface 0 of 1 surfaces

# Curve title: "'psi'"
# Contour 0, label:     0.49
 0.83125  2.93455  0.33 
 0.81875  2.93586  0.33 
 0.80625  2.93728  0.33 
 0.79375  2.9388  0.33 
 0.78125  2.94043  0.33 
 0.76875  2.94216  0.33 
 0.757811  2.94375  0.33 
 0.75625  2.94394  0.33 
 0.74375  2.94553  0.33 
 0.73125  2.94719  0.33 
 0.71875  2.94892  0.33 
 0.70625  2.95072  0.33 
 0.69375  2.95259  0.33 
 0.68125  2.95452  0.33 
 0.670455  2.95625  0.33 
 0.66875  2.95648  0.33 
 0.65625  2.9582  0.33 
 0.64375  2.95996  0.33 
 0.63125  2.96178  0.33 
 0.61875  2.96365  0.33 
 0.60625  2.96557  0.33 
 0.59375  2.96754  0.33 
 0.586278  2.96875  0.33 
 0.58125  2.96939  0.33 
 0.56875  2.97101  0.33 
 0.55625  2.97266  0.33 
 0.54375  2.97435  0.33 
 0.53125  2.97609  0.33 
 0.51875  2.97786  0.33 
 0.50625  2.97967  0.33 
 0.495647  2.98125  0.33 
 0.49375  2.98147  0.33 
 0.48125  2.98293  0.33 
 0.46875  2.98441  0.33 
 0.45625  2.98593  0.33 
 0.44375  2.98748  0.33 
 0.43125  2.98907  0.33 
 0.41875  2.9907  0.33 
 0.40625  2.99237  0.33 
 0.396216  2.99375  0.33 


# Contour 17, label:     0.32
 0.99375  2.92645  0.32 
 0.98125  2.92638  0.32 
 0.96875  2.92626  0.32 
 0.95625  2.92613  0.32 
 0.94375  2.92607  0.32 
 0.93125  2.92612  0.32 
 0.91875  2.92634  0.32 
 0.90625  2.92672  0.32 
 0.89375  2.92729  0.32 
 0.88125  2.92802  0.32 
 0.86875  2.92893  0.32 
 0.85625  2.92999  0.32 
 0.84375  2.9312  0.32 
 0.843325  2.93125  0.32 
 0.83125  2.93237  0.32 
 0.81875  2.93364  0.32 
 0.80625  2.93502  0.32 
 0.79375  2.93651  0.32 
 0.78125  2.9381  0.32 
 0.76875  2.93979  0.32 
 0.75625  2.94157  0.32 
 0.74375  2.94345  0.32 
 0.741821  2.94375  0.32 
 0.73125  2.94513  0.32 
 0.71875  2.94683  0.32 
 0.70625  2.9486  0.32 
 0.69375  2.95044  0.32 
 0.68125  2.95234  0.32 
 0.66875  2.95431  0.32 
 0.656867  2.95625  0.32 
 0.65625  2.95633  0.32 
 0.64375  2.95808  0.32 
 0.63125  2.95987  0.32 
 0.61875  2.96171  0.32 
 0.60625  2.9636  0.32 
 0.59375  2.96555  0.32 
 0.58125  2.96755  0.32 
 0.57392  2.96875  0.32 
 0.56875  2.96942  0.32 
 0.55625  2.97105  0.32 
 0.54375  2.97272  0.32 
 0.53125  2.97443  0.32 
 0.51875  2.97618  0.32 
 0.50625  2.97797  0.32 
 0.49375  2.97981  0.32 
 0.484176  2.98125  0.32 
 0.48125  2.98159  0.32 
 0.46875  2.98306  0.32 
 0.45625  2.98456  0.32 
 0.44375  2.9861  0.32 
 0.43125  2.98767  0.32 
 0.41875  2.98928  0.32 
 0.40625  2.99093  0.32 
 0.39375  2.99263  0.32 
 0.385661  2.99375  0.32 


# Contour 18, label:     0.31
 0.99375  2.92422  0.31 
 0.98125  2.92415  0.31 
 0.96875  2.92403  0.31 
 0.95625  2.9239  0.31 
 0.94375  2.92382  0.31 
 0.93125  2.92386  0.31 
 0.91875  2.92405  0.31 
